	X  , 	 Y,  		Z, 	  Z teorica ,	R_mode , Round_bit, Guard|Sticky , PASS , ovrf , udrf ,  NAN 
00000000, 00000000, 00000000, 00000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
d2a5388f, cf989ddf, 62c4fef1, 62c4fef1, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
949511f6, 5c81551d, b1969f39, b1969f39, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
762ecde1, 7c48da28, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
cc2f3a8d, a3e1b0b0, 309a7b66, 309a7b66, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
6a426805, 36a977f7, 6180b1c5, 6180b1c5, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
30436902, 61ac9060, 5283b8c1, 5283b8c1, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
ffa932ac, 80000000, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0, 		1	
d3c6b999, 1f113b7d, b3617a9a, b3617a9a, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
622da46f, 5db1b07b, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
42c1c844, b1e706fb, b52ee0fe, b52ee0fe, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
6699a02e, e75e6e2e, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
5d42c20e, a8671ecf, c62fd48a, c62fd48a, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
eed0c838, ce888ad4, 7ddeb72d, 7ddeb72d, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
da948f6e, bd8587e3, 589afabf, 589afabf, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
394a63a5, 9ac57cd4, 949c215d, 949c215d, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
d6377b01, 679fcd60, fe65112f, fe65112f, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
f5bfbbff, 5da8b341, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
2c96bd7a, f778607f, e4924060, e4924060, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
137f3802, d24cd0bb, a64c30b9, a64c30b9, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
5f9367d7, 46122d0f, 66285655, 66285655, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
3b98d9b0, e5aa82ac, e1cb9d28, e1cb9d28, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
c810159c, 186d2da2, a1057db0, a1057db0, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
8d14aa9b, 532a500f, a0c5cf91, a0c5cf91, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
822f6a34, b79e0a66, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
010ea5e3, 91f45386, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
d5ab449c, eead1f66, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
7f9473c1, 00000000, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0, 		1	
ecc9081b, 2274392a, cfbfc89d, cfbfc89d, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
aef288ce, 2675d070, 95e8e266, 95e8e266, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
b614278b, 916b9564, 080856c1, 080856c1, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
d0298658, 3760508f, c8148ae5, c8148ae5, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
1aff2e69, 49ad76a9, 252ce8a4, 252ce8a4, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
9e45b68c, bf339540, 1e0ab1e8, 1e0ab1e8, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
ea01eb9a, 7f5a8606, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
7219d4c9, b305d8cb, e5a0dba3, e5a0dba3, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
56558291, ce9f175e, e584af95, e584af95, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
638e2211, c129a5b2, e53c60f8, e53c60f8, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
9979fa79, 92fceac1, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
03216f60, 084f0125, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
97b0852a, 2504dba2, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
80bf370a, cf96b598, 10e123c6, 10e123c6, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
f74f8fa1, 13716d60, cb43bee4, cb43bee4, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
58dbe4d6, a9773458, c2d456c0, c2d456c0, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
34903a52, 83749c5c, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
f08cb236, 83636300, 3479f0dd, 3479f0dd, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
07a0ed5c, 013634a8, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
235baa39, cc60c1be, b040db30, b040db30, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
37266737, b17dfe9a, a925197f, a925197f, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
75daeb57, 6025778d, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
798faa60, 85ffc0ee, c00f86fa, c00f86fa, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
b584ab39, d27bbbbf, 4882752c, 4882752c, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
9f697a78, ac1228d7, 0c054d17, 0c054d17, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
bf7ceeaf, 19ccb665, 99ca4268, 99ca4268, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
e2de293c, e3a5d942, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
9db0d672, fde135a4, 5c1b9187, 5c1b9187, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
7f800000, ffe041b1, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		1, 		0, 		1	
46e01d0d, dd30a0c8, e49aa0ba, e49aa0ba, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
934f06a3, f252dbe4, 462a8544, 462a8544, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
269832ea, 047f83d4, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
08513154, 517e0216, 1a4f90a5, 1a4f90a5, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
ffafef79, 7ff82f7d, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		1, 		0, 		1	
130f04ad, d871430b, ac06c8db, ac06c8db, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
db562ddb, 081081f3, a3f1cd07, a3f1cd07, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
3bd796dc, b4154ee0, b07b7a75, b07b7a75, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
38f166c6, 6dfbf3a5, 676d9584, 676d9584, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
12891b2d, 8e676c62, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
c7b20edb, 4c3828a1, d48016ef, d48016ef, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
feecdf2e, 4724a194, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
b6e61175, 1ed027b4, 963b11dd, 963b11dd, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
82849055, 0c7b4184, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
160e6232, 12257c47, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
1514166a, 6314a721, 38abfb45, 38abfb45, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
71e56d49, dd9acb59, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
a76ce647, f75c1aea, 5f4baecc, 5f4baecc, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
dd7e61d9, 1e49ae1a, bc4867d3, bc4867d3, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
a4aef9ef, eac01b1b, 50034dfa, 50034dfa, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
ef97018d, 0bd70c60, bbfdb334, bbfdb334, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
80000000, fcc7e92e, 00000000, 00000000, 	 1, 		0, 			0, 			0, 		0, 		0, 		0	
2219efb4, 94df70d3, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
a72b00f3, 787d9057, e029605a, e029605a, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
6b4333ff, 13c0440d, 3f929ae2, 3f929ae2, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
34400e70, 3be2a236, 30aa0670, 30aa0670, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
ca4adfd3, bf7b56b5, 4a472e2a, 4a472e2a, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
c44e835a, 03afa206, 888dae7e, 888dae7e, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
96fbb548, 4d52cac9, a4cf4217, a4cf4217, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
323be050, c7675386, ba29c4b4, ba29c4b4, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
d5f896f9, 856cda0f, 1be5feec, 1be5feec, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
0db1ddbb, 6bf12383, 3a278a69, 3a278a69, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
16f2b4a2, 3b138d1a, 128be37f, 128be37f, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
5cbd64cf, a63df8ed, c38c8b95, c38c8b95, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
fa7ea920, 35675613, f066203b, f066203b, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
63377b2f, 19c8762f, 3d8facf1, 3d8facf1, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
59bd1976, 0eb1980b, 29032ee9, 29032ee9, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
202afd68, d7a9b531, b862b49f, b862b49f, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
22f559b2, d8165f6f, bb901e04, bb901e04, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
1223cf14, 4a0a50ce, 1cb102aa, 1cb102aa, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
64e7ed7d, de17dd18, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
24a874af, b7b94381, 9cf3d17b, 9cf3d17b, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
bd82254b, 9b4682e3, 1949d6c4, 1949d6c4, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
a210fd8f, 0d7cefca, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
40f3ce98, fa187afe, fb9137cc, fb9137cc, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
8a2415d8, 8e736e06, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
5917b99d, 501a63b1, 69b7017c, 69b7017c, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
f943b31a, 1472e8d3, ce39b14a, ce39b14a, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
38117164, cdd18ac9, c66e18d7, c66e18d7, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
fec4cd4e, fb80d491, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
e238ca51, 08ab4c8a, ab774cc7, ab774cc7, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
16ec65fb, 2de6ba02, 05550f63, 05550f63, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
ed6e8de8, f9ede8df, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
33d7f9bf, 89c24e60, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
b79e4b64, 876498ec, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
bb08f713, fbdb9835, 776af998, 776af998, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
bf160195, 405cc0c9, c0015a53, c0015a53, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
0001c1e2, de2c7f6d, 80000000, 80000000, 	 1, 		0, 			0, 			0, 		0, 		0, 		0	
8213c736, 320b8b5c, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
3af8f842, 52c2a6d8, 4e3d4e65, 4e3d4e65, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
3286a6f9, d6cf0ebf, c9d9d189, c9d9d189, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
da8aaa0f, 70d5204e, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
03677c43, c0923965, 848438c4, 848438c4, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
397d4747, 3cfedd18, 36fc2776, 36fc2776, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
4f101c36, bf55aefc, cef093f3, cef093f3, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
8157e401, 871055e6, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
8bcbccb8, 159a8415, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
2bfd04ce, 48fab83f, 3577ccca, 3577ccca, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
473025ce, 70729bb0, 7826eedc, 7826eedc, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
3d8b38bf, c2802e39, c08b6b05, c08b6b05, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
8198dcee, 3c88f16c, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
20dc813d, 4c604d94, 2dc133e7, 2dc133e7, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
b2fa95c1, ed498c80, 60c5491b, 60c5491b, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
63342683, b3a19c59, d763747c, d763747c, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
137e2305, d725723c, ab243df9, ab243df9, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
09545b5d, 65162d69, 2ef92667, 2ef92667, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
d46e1f18, a317dda8, 380d4284, 380d4284, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
76583ce5, f8d29071, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
b8917a32, a0b1f95f, 19ca4664, 19ca4664, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
6d913135, b992c18c, e7a677ab, e7a677ab, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
96f29828, 30c4bc9a, 883a6f38, 883a6f38, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
e62b4ad7, b021776d, 56d813f3, 56d813f3, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
c084e220, 2db0db3c, aeb79a85, aeb79a85, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
881e49b9, e008380f, 28a873a7, 28a873a7, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
13160b50, 0e927fd3, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
82a426d4, 596b295e, 9c96ca2b, 9c96ca2b, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
30a1cc7d, 3bab6ca3, 2cd8b081, 2cd8b081, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
b68c2520, 6d4fe475, e4639e2b, e4639e2b, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
c6c26f5d, 48f23086, d037f220, d037f220, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
3aab4b34, 2473a7c1, 1fa308a1, 1fa308a1, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
a12dd953, aaa0a14e, 0c5a2abd, 0c5a2abd, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
ec7e6640, 48207e1b, f51f7d39, f51f7d39, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
791ba4bd, 9bddc9b3, d586d7d8, d586d7d8, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
84947baf, 525bb003, 977ed7ca, 977ed7ca, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
8ba2aec2, 11e515e9, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
ff800000, a65cae45, 7f800000, 7f800000, 	 1, 		0, 			0, 			0, 		0, 		0, 		0	
9197ff99, 326412e9, 84876ade, 84876ade, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
95f0bc1f, eae3037a, 41557a14, 41557a14, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
a69b5636, e146fae8, 487179d9, 487179d9, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
cf2c0cdb, db6cb0ca, 6b1f12aa, 6b1f12aa, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
b22a63b6, 2729dd0e, 99e21de9, 99e21de9, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
69a7c86f, f68709dd, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
33ac5adc, dc4e15a8, d08abfb1, d08abfb1, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
3f6efdc9, 57b5cf0a, 57a9bab7, 57a9bab7, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
26535c74, b1512705, 982caeb1, 982caeb1, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
8a432225, 9445ff52, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
7a839e81, f07d8e6d, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
042a5bf6, ead081c9, af8ac115, af8ac115, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
6274e6e9, 7a13d25e, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
b696fa23, 135756ac, 8a7dfe61, 8a7dfe61, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
468ea8ef, 4fcd3a8c, 56e4bbcf, 56e4bbcf, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
93ce5b6b, a1777770, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
260a71b2, 8848b4d0, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
784405d3, 86ddb110, bfa9c09b, bfa9c09b, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
3082698c, b5ca6732, a6ce37b4, a6ce37b4, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
f95a0e3c, 8049747f, 00000000, 00000000, 	 1, 		0, 			0, 			0, 		0, 		0, 		0	
cad1476f, 29668d77, b4bc79d3, b4bc79d3, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
7acc7a57, 2ba353e3, 670274e6, 670274e6, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
2d4f97d8, e4289eef, d208bc87, d208bc87, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
d0d55594, 69fb7b3a, fb519198, fb519198, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
4719aa0d, 26548619, 2dff22a1, 2dff22a1, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
b8df5997, 695a00d7, e2be3306, e2be3306, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
61d06efe, 110703c9, 335bdb39, 335bdb39, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
e0ff3e56, 38c6d8bb, da46424d, da46424d, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
791a5d9d, 946ffeec, ce10b71c, ce10b71c, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
d5ba029b, 15067554, ab43653a, ab43653a, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
7e7faf88, 89301b87, c82fe42b, c82fe42b, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
416da6e1, 8c046d0a, 8df5de8a, 8df5de8a, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
b599e73a, 44a8f1ff, bacb2274, bacb2274, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
bc0e269d, 8a559c36, 06ed39bc, 06ed39bc, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
d8cefed2, 2ab70557, c413fc79, c413fc79, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
51f37160, 3fd13b05, 5246f7af, 5246f7af, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
80000000, cff3e1b7, 00000000, 00000000, 	 1, 		0, 			0, 			0, 		0, 		0, 		0	
efd29856, 09ee09d2, ba43d1b4, ba43d1b4, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
d37e0daf, 18ee641d, acec9412, acec9412, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
039851c3, 45e64297, 0a090114, 0a090114, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
f2936c5a, 1ed6730a, d1f6fda5, d1f6fda5, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
f4cf22f4, d7e3a862, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
b49a9a52, 2e063544, a32219e3, a32219e3, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
ef988202, aaf330f1, 5b10e08f, 5b10e08f, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
ead522c8, 36b5a235, e21738a3, e21738a3, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
